"","name","class_primary","total_mins_played","season","kills_per_minute","kills_per_death","ka_d","damage_per_minute","heals_per_minute","damage_per_heal","caps_per_minute","deaths_per_minute","dt_per_minute","dt_per_heal","damage_per_dt"
"1","berko","soldier",171.783333333333,20,0.61705636945765,0.913793103448276,1.22413793103448,279.055011157466,216.475334794403,2.38279152997316,0.064034151547492,0.675269234500825,295.872707868439,2.52639427378467,0.94315901310353
"2","catfish","soldier",372.433333333333,20,0.698111518840061,0.87248322147651,1.25838926174497,288.29052179361,228.395181936613,2.23424754453138,0.10740177212924,0.800143202362839,338.157164593216,2.62071333444315,0.852534123121144
"3","Geoh","soldier",146.016666666667,20,0.691701860518206,1.17441860465116,1.88372093023256,320.840086748088,263.350822109538,1.95648360826895,0.184910398356352,0.588973861431344,317.997945440018,1.93915222384631,1.00893760902806
"4","iven","soldier",283.25,20,0.497793468667255,0.665094339622642,0.919811320754717,235.664607237423,146.610707022345,4.98782036912501,0.155339805825243,0.748455428067079,224.797881729921,4.75782709407457,1.0483399817822
"5","kpc","soldier",208.216666666667,20,0.797246458016489,1.09933774834437,1.6158940397351,348.271832226047,221.744826895581,2.84577348716741,0.100856479628592,0.725206115424638,317.582646281918,2.59500824111137,1.09663369930133
"6","krollic","soldier",216.45,20,0.900900900900901,1.63865546218487,2.32773109243697,322.189882189882,283.026356564208,1.75423856718821,0.249480249480249,0.54978054978055,287.355047355047,1.56457211852895,1.12122576288627
"7","lock","soldier",137.683333333333,20,0.740830407940927,1.00990099009901,1.33663366336634,267.44704030989,174.142985843287,3.57643745143745,0.108945648226607,0.73356736472582,253.095266916838,3.38451825951826,1.0567050248228
"8","mad","soldier",338.266666666667,20,0.665155695703587,0.922131147540984,1.16803278688525,257.379779266851,138.441329085014,6.58620167940086,0.127118644067797,0.721324398896334,206.118446984628,5.27445343823285,1.24869842089411
"9","matttt","soldier",414.916666666667,20,0.665193814018879,1.13114754098361,1.67622950819672,293.232375979112,218.962612563127,2.45177736579075,0.226551516368749,0.588069893552922,264.874874472786,2.21467435112043,1.10705999035496
"10","Paulsen","soldier",130.733333333333,20,0.696073431922489,1.07058823529412,1.35294117647059,280.265170831209,220.372381834761,2.31605562579014,0.114737378888322,0.65017848036716,284.212136664967,2.34867256637168,0.986112606308537
"11","pause","soldier",363.4,20,0.635663181067694,0.987179487179487,1.34615384615385,261.777655476059,146.498080902745,5.55373927257867,0.181618051733627,0.643918547055586,207.509631260319,4.40241695370424,1.26152050816216
"12","Paymh","soldier",243.583333333333,20,0.533698255217243,0.726256983240223,1.10055865921788,236.05884365378,145.289480447585,5.13989452042549,0.114950393431406,0.734861443722203,235.27471775573,5.12282113167069,1.00333280985535
"13","psyco","soldier",213.5,20,0.53864168618267,0.676470588235294,0.917647058823529,217.241217798595,151.479788919279,4.16832928911656,0.0936768149882904,0.796252927400468,229.11943793911,4.39624337197807,0.94815708240489
"14","riot","soldier",315.283333333333,20,0.764391816884284,1.0343347639485,1.35622317596567,264.311465877253,160.184176222424,4.34569253233208,0.152244013321351,0.739017814664059,218.257651847545,3.58849603671256,1.21100664118699
"15","Rising","soldier",120.616666666667,20,0.646676799778914,0.951219512195122,1.36585365853659,287.381511676109,237.055106884239,2.08712668593449,0.157523835843582,0.679839712588089,341.213209893602,2.47808285163776,0.8422344251142
"16","SoLe","soldier",202.033333333333,20,0.494967827091239,0.62111801242236,0.944099378881988,230.377825441346,131.164375791156,7.24420233463035,0.173238739481934,0.796898201616895,256.096353737007,8.05291828793774,0.899574797062234
"17","yewl","soldier",279.85,20,0.714668572449527,1.03092783505155,1.47938144329897,293.217795247454,210.343575516231,2.64205679696053,0.107200285867429,0.693228515276041,278.606396283723,2.51039989696697,1.0524445926534
"18","zoek","soldier",252.3,20,0.598493856520016,0.883040935672515,1.12280701754386,250.828378913991,210.020639789169,2.26670009670833,0.1585414189457,0.677764565992866,251.24058660325,2.27042515849422,0.998359310910582
"19","Doge.exe has stopped working","soldier",273.066666666667,19,0.66650390625,0.858490566037736,1.20754716981132,303.988037109375,224.456687041169,2.43007699288621,0.08056640625,0.7763671875,325.08544921875,2.59872947100325,0.935101948856596
"20","down","soldier",175.2,19,0.57648401826484,0.748148148148148,1.08888888888889,284.994292237443,189.887807055795,3.14823455233291,0.0856164383561644,0.77054794520548,292.608447488584,3.23234552332913,0.973978347800644
"21","emgee","soldier",175.683333333333,19,0.597666255573475,0.905172413793103,1.33620689655172,324.69215444455,196.184626303447,3.35349794238683,0.130917370268475,0.660278910919268,300.176453846884,3.10029394473839,1.08167096480583
"22","feyn","soldier",307.916666666667,19,0.587821380243572,0.82648401826484,1.08219178082192,232.156968876861,143.738335661031,5.23163056206089,0.113667117726658,0.711231393775372,219.786738836265,4.95286885245902,1.05628287723861
"23","Geoh","soldier",333.966666666667,19,0.802475296935822,1.37435897435897,1.91282051282051,290.978141531091,256.043000316454,1.85714558727975,0.158698472901487,0.583890607845094,267.921948298233,1.70999120895922,1.08605563440884
"24","hsr","soldier",387.95,19,0.646990591571079,1.18396226415094,1.65094339622642,254.171929372342,200.019994099152,2.52512163892446,0.190746230184302,0.546462172960433,241.783735017399,2.40204865556978,1.05123667377399
"25","jacc","soldier",355.25,19,0.577058409570725,0.899122807017544,1.31140350877193,263.245601688951,190.974234068735,2.87349823321555,0.171710063335679,0.641801548205489,258.496833216045,2.82166231371947,1.01837070270388
