"","name","class_primary","total_mins_played","season","kills_per_minute","kills_per_death","ka_d","damage_per_minute","heals_per_minute","damage_per_heal","caps_per_minute","deaths_per_minute","dt_per_minute","dt_per_heal","damage_per_dt"
"278","Reffic","scout",305.133333333333,26,0.842254752020974,1.53892215568862,2.16766467065868,242.513655232685,252.722307188114,0.959605259745312,0.258903211710728,0.547301726021411,207.361809045226,0.820512488004772,1.16951938425553
"279","Sam.","scout",724.783333333333,26,1.10515786326948,1.82045454545455,2.51818181818182,307.892013705245,242.26826407892,1.27087224930521,0.340791500908317,0.607077977326557,240.658127716329,0.993353911339924,1.27937508958005
"280","Sickday","scout",600.8,26,0.645805592543276,0.989795918367347,1.71428571428571,218.395472703063,142.812916111851,1.52924174261672,0.269640479360852,0.652463382157124,210.236351531292,1.47211020722128,1.03880927875861
"281","silvo","scout",259.85,26,0.727342697710217,1.71818181818182,2.61818181818182,224.410236675005,279.707523571291,0.802303183731873,0.311718299018665,0.42332114681547,184.252453338464,0.658732561019234,1.21794978904716
"282","skaz","scout",349.666666666667,26,0.812202097235462,1.20338983050847,1.82627118644068,263.456625357483,237.160152526215,1.11088065406924,0.180171591992374,0.674928503336511,246.580552907531,1.03972168292595,1.06844040315004
"283","sporks","scout",210.266666666667,26,0.775206087507927,1.10884353741497,1.51700680272109,212.268547875713,135.218769816107,1.56981570061902,0.218769816106531,0.699112238427394,213.053265694356,1.57561902082161,0.996316799857137
"284","starbucks","scout",743.266666666667,26,0.850300475378958,1.234375,1.71875,250.997398869854,223.822764373486,1.12141139697043,0.209884294555566,0.688851018028523,242.389451968786,1.08295263284443,1.03551287744227
"285","takeyon","scout",498.55,26,1.01293751880453,2.04453441295547,2.9919028340081,268.24591314813,281.548490622806,0.952752090962199,0.363052853274496,0.495436766623207,208.440477384415,0.740335978798284,1.2869185319194
"286","teejay","scout",860.666666666667,26,0.985282726568552,2.36211699164345,3.72423398328691,280.176994577847,269.829202168861,1.03834941631896,0.368319132455461,0.41711851278079,217.194422927963,0.804932976794857,1.28998245351251
"287","weaponfire","scout",546.25,26,0.765217391304348,1.19770773638968,1.92550143266476,230.610526315789,191.551487414188,1.20390882591867,0.42837528604119,0.638901601830664,205.12585812357,1.07086538921011,1.12423917893797
"288","Yui","scout",829.833333333333,26,0.794135368547901,1.68974358974359,2.64102564102564,233.134766017273,197.845752159068,1.17836629532401,0.414541072504519,0.469973890339426,184.544286001205,0.932768502670865,1.26329983479277
"289","ZiLyfe","scout",193.75,26,0.779354838709677,1.16153846153846,1.81538461538462,239.963870967742,163.602580645161,1.46674869076913,0.552258064516129,0.670967741935484,213.863225806452,1.30721181147076,1.12204363355536
"290","Afroman","scout",264.483333333333,25,0.767534186149096,1.54961832061069,2.51908396946565,199.936984056966,150.221185960048,1.33095064307468,0.400781397693616,0.495305312243998,160.822988216019,1.07057461428104,1.24321147290467
"291","apples","scout",298.45,25,0.877868989780533,2.096,3.208,249.033338917742,304.268721728933,0.818465130108249,0.325012564918747,0.418830624895292,208.544144747864,0.685394619476043,1.19415167095116
"292","beni","scout",395.266666666667,25,0.774160904031034,1.31330472103004,1.90987124463519,232.584752909428,143.720694889526,1.61831080129559,0.397200202395008,0.58947545960533,192.082981953112,1.33650190114068,1.21085559243454
"293","bill","scout",396.416666666667,25,0.829934832877864,1.76881720430108,2.91397849462366,248.412865251209,264.403615724196,0.939521437975843,0.267395417279798,0.469203279377759,207.902459533319,0.786307172705936,1.19485294117647
"294","Calski","scout",162.916666666667,25,0.730434782608696,0.888059701492537,1.23880597014925,201.016879795396,90.1442455242967,2.22994688819284,0.184143222506394,0.822506393861893,195.290025575448,2.16641699577829,1.02932486799095
"295","Charlie","scout",376.05,25,0.686078978859194,1.15695067264574,1.73991031390135,207.759606435314,173.139210211408,1.19995699519268,0.390905464698843,0.593006249168993,197.324823826619,1.1396888295013,1.052881246294
"296","conor","scout",247.1,25,0.813435855928774,1.11049723756906,1.79005524861878,255.609065155807,161.622824767301,1.58151588752285,0.275192229866451,0.732496964791582,220.42492917847,1.36382302125848,1.15961958617144
"297","cooki","scout",364.95,25,1.06315933689547,2.17977528089888,3.38202247191011,283.271681052199,249.817783257981,1.13391319608209,0.408275106178929,0.487738046307713,210.650774078641,0.843217689835584,1.34474550255603
"298","disturbed","scout",198.65,25,0.891014346841178,1.11320754716981,1.69182389937107,289.755852001007,125.200100679587,2.31434200474448,0.251698968034231,0.800402718348855,232.13189025925,1.85408708938121,1.24823802398456
"299","down","scout",269.366666666667,25,0.88355401559213,1.67605633802817,2.42253521126761,242.000989976488,160.16829600297,1.51091692935286,0.553149362702636,0.527162479891103,168.157406261601,1.04987947339143,1.43913369833981
"300","Elmo.","scout",258.4,25,1.01393188854489,1.3717277486911,1.94764397905759,256.679566563468,153.44040247678,1.6728290751343,0.352167182662539,0.739164086687307,225.15866873065,1.4674014477036,1.13999415616782
"301","faithless","scout",430.116666666667,25,0.795133103421552,1.43697478991597,2.34453781512605,238.177238733677,222.244352307513,1.07169084955697,0.265044367807184,0.553338241562367,210.791645677529,0.94846795200385,1.12991782937186
"302","Geoh","scout",152.45,25,1.43653656936701,2.02777777777778,2.63888888888889,339.547392587734,213.020662512299,1.59396458814473,0.367333551984257,0.708428993112496,252.017054772056,1.18306389530408,1.347319104633
"303","gunky","scout",353.5,25,0.766619519094767,1.20982142857143,1.84821428571429,213.281471004243,209.032531824611,1.02032668859026,0.330975954738331,0.633663366336634,219.991513437058,1.05242715818819,0.969498630524516
"304","HERTZ","scout",122.016666666667,25,0.876929381232072,1.22988505747126,1.88505747126437,267.0454855894,197.718890861904,1.35063212435233,0.344215271137823,0.713017347356918,242.884851796203,1.22843523316062,1.09947361317317
"305","K1ng","scout",169.466666666667,25,0.837922895357986,0.965986394557823,1.38095238095238,240.808418568057,190.639260424862,1.26316278205962,0.359952793076318,0.867427222659323,246.591266719119,1.29349676540688,0.976548852568858
"306","kayne","scout",398.583333333333,25,0.74764791971566,1.25738396624473,1.90295358649789,241.645828977629,146.50135897972,1.64944428270512,0.343717332218273,0.594605895881246,190.635166213673,1.30125186238076,1.26758264897873
"307","kcaj","scout",212.333333333333,25,0.758241758241758,1.15827338129496,1.79136690647482,219.852433281005,147.296703296703,1.4925821716332,0.240188383045526,0.654631083202512,200.585557299843,1.36177899987211,1.09605315677021
"308","micro stiffy","scout",399.566666666667,25,0.860932677066822,1.2463768115942,1.85869565217391,248.494202052223,248.649370150997,0.999375956196151,0.227746725619421,0.690748310669892,227.606573788271,0.915371608019969,1.09177076002815
"309","moosepi","scout",430.183333333333,25,0.683429545542598,1,1.58163265306122,209.882608190306,189.328580837627,1.10856272867912,0.411452481500136,0.683429545542598,208.485529425439,1.10118360631584,1.00670108265412
"310","morphe","scout",201.9,25,0.614165428429916,1.10714285714286,1.77678571428571,203.204556711243,192.773650321942,1.05410960663909,0.28727092620109,0.554730064388311,207.206537890045,1.07486960766681,0.980686028445082
"311","Phantom","scout",421.366666666667,25,0.714342219761095,1.0985401459854,1.66058394160584,217.473301162883,120.27766790602,1.80809376294864,0.322759275373784,0.650265010679535,204.51071908868,1.70032161954184,1.06338338710052
"312","phosphor","scout",223.2,25,0.837813620071685,1.21428571428571,1.88961038961039,300.465949820789,225.793010752688,1.33071412980931,0.268817204301075,0.689964157706093,247.818100358423,1.09754548881878,1.21244553721548
"313","Raze","scout",425.583333333333,25,0.79185431760329,1.46521739130435,2.17826086956522,219.202663011553,160.800469943215,1.36319665663267,0.383003720383787,0.540434697474055,176.473076169963,1.09746617178595,1.2421309118023
"314","Sickday","scout",271.25,25,0.777880184331797,1.03940886699507,1.47783251231527,242.451612903226,142.506912442396,1.70133229853835,0.353917050691244,0.748387096774194,212.575115207373,1.49168283533825,1.14054560274709
"315","skaz","scout",443.316666666667,25,0.933869694349412,1.73949579831933,2.73529411764706,273.641866235573,252.178653332832,1.08511114092759,0.313545622015865,0.536862288055942,215.800594007294,0.855744890200814,1.26803110758038
"316","takeyon","scout",420.116666666667,25,0.985440552227556,1.86486486486486,2.66216216216216,267.301939937319,265.250128932439,1.00773538174378,0.330860475264807,0.52842464394811,221.595588526996,0.835421228328368,1.20626020452007
"317","teejay","scout",398.433333333333,25,1.03906968961767,2.23783783783784,3.44864864864865,284.072617752865,271.480799799214,1.04638198341453,0.338827072701414,0.464318581109345,226.971471597089,0.836049811864987,1.25157851669192
"318","v4na","scout",343.416666666667,25,0.765833535549624,1.36269430051813,2.4300518134715,264.678476098034,173.404513467605,1.52636439966415,0.457170589662703,0.561999514680903,203.566124727008,1.17393786733837,1.30020884591177
"319","weaponfire","scout",408.816666666667,25,0.640874067430389,0.956204379562044,1.48905109489051,211.848016633373,163.364181173305,1.29678375707484,0.261731012271189,0.670227078152391,201.085246035305,1.23090168598209,1.05352342257959
"320","adolo","scout",198.866666666667,24,0.895072075092189,1.04705882352941,1.54705882352941,282.983573583641,188.965806235334,1.49753851885361,0.246396245390546,0.854844116661079,255.125712370097,1.3501157561404,1.10919268369599
"321","apples","scout",292.583333333333,24,0.810025633722586,1.43636363636364,2.2,261.4810595272,200.46254628311,1.30438859714929,0.246083736827115,0.563941896895471,205.062945029906,1.02294891904794,1.27512583752792
"322","atten","scout",513.566666666667,24,0.722398909586552,1.43798449612403,2.25968992248062,219.455442331408,132.802622184721,1.65249329208393,0.391380541312391,0.502369053027845,169.331472707211,1.27506121431609,1.29601094718443
"323","Ben","scout",187.933333333333,24,0.776871230932955,1.8961038961039,3.27272727272727,209.840368925151,188.215679318907,1.11489313581364,0.478893224547712,0.409719758779709,162.887548776162,0.865430283840326,1.28825297269045
"324","bill","scout",202.1,24,0.801583374567046,1.44642857142857,2.26785714285714,260.791687283523,192.394854032657,1.35550240464985,0.316674913409203,0.554181098466106,195.992083127165,1.018697116992,1.33062357990406
"325","catfish","scout",196.833333333333,24,0.95004233700254,1.13333333333333,1.63030303030303,264.670618120237,157.254868755292,1.683067877104,0.0914479254868755,0.838272650296359,244.059271803556,1.55199819080541,1.08445221590791
"326","conor","scout",465.633333333333,24,0.736631111747441,1.57339449541284,2.42660550458716,224.625241606414,139.360727324791,1.6118259851135,0.397308325578066,0.46817954041091,169.191065931706,1.21405125518177,1.32764245186022
"327","cooki","scout",471.266666666667,24,0.880605460461168,2.39884393063584,3.6878612716763,243.666713820908,267.118404300467,0.912204887038861,0.335266657235818,0.367095770264535,187.23794030273,0.700954847319755,1.30137467559696
"328","dauq","scout",260.95,24,0.73577313661621,1.03783783783784,1.66486486486486,235.121670818164,170.231845181069,1.3811849984242,0.295075684997126,0.708948074343744,221.75512550297,1.30266534599973,1.060276150483
"329","decap","scout",401.95,24,0.786167433760418,1.78531073446328,2.87005649717514,236.569225027989,259.60691628312,0.911259331665852,0.335862669486255,0.440353277770867,193.75046647593,0.746322437205915,1.22099951205732
"330","down","scout",502.9,24,0.803340624378604,1.82805429864253,2.80995475113122,243.372439848877,249.848876516206,0.974078583991914,0.294293100019885,0.439451183137801,185.625372837542,0.742950600482296,1.31109468564879
"331","faithless","scout",301.916666666667,24,0.775048302511731,0.932270916334661,1.37848605577689,248.025393320453,218.785536847916,1.13364620392097,0.195418161744411,0.831355230471984,254.649737786365,1.163924002725,0.973986446938855
"332","Fez","scout",427.116666666667,24,1.0020681312678,1.70517928286853,2.54183266932271,270.488157021891,237.787489756897,1.13752055374497,0.285636243024935,0.587661450813595,226.369063877941,0.951980544095783,1.19489895124423
"333","gunky","scout",190.816666666667,24,0.665560310944187,0.86986301369863,1.33561643835616,202.81247270504,113.522578391126,1.7865386390915,0.193903397676653,0.765132325967333,213.906891431566,1.88426738066661,0.94813435578313
"334","hazel","scout",436.6,24,0.826843792945488,1.35714285714286,1.94736842105263,231.152084287677,201.310123683005,1.14823874755382,0.297755382501145,0.609253321117728,198.88685295465,0.98796249943112,1.16222908077481
"335","jacc","scout",245.566666666667,24,0.794081715759468,1.21875,1.81875,224.301615311524,177.353060947468,1.2647180382072,0.301343830595901,0.651554228315461,208.069770598615,1.17319526083762,1.07801154711811
"336","jay jay","scout",131.466666666667,24,0.737829614604463,1.1547619047619,1.45238095238095,160.413286004057,125.187626774848,1.28138291408434,0.212981744421907,0.63894523326572,177.330121703854,1.416514764856,0.904602582250247
"337","k1tty","scout",327.866666666667,24,0.701504676697845,1.08490566037736,1.7688679245283,244.483529890199,208.11813745425,1.17473437385506,0.305002033346889,0.646604310695405,215.636437576251,1.03612515571188,1.13377652050919
"338","lau","scout",520.933333333333,24,0.762093678013821,1.6404958677686,2.51239669421488,223.134118249296,155.716662400819,1.43294953031386,0.464550806245201,0.464550806245201,159.55592526235,1.02465544022289,1.39846964556414
"339","lunar","scout",256.25,24,0.659512195121951,0.880208333333333,1.34375,218.903414634146,152.987317073171,1.43085988317221,0.288780487804878,0.749268292682927,215.621463414634,1.40940744330791,1.01522089298319
"340","myyyst","scout",285.366666666667,24,0.942646887045906,1.53714285714286,2.2,239.449830627263,159.832963438851,1.49812545219355,0.417007358953393,0.613246116107931,205.591636491064,1.2862905877968,1.16468663178169
"341","pav","scout",252.3,24,0.677764565992866,1.11038961038961,1.68831168831169,199.449068569164,141.985731272295,1.40471205650001,0.269520412207689,0.610384462940943,196.286167261197,1.38243586522625,1.01611372493589
"342","Precious.","scout",276.483333333333,24,0.726987762975466,1.22560975609756,1.90853658536585,206.486225812285,163.536078124058,1.26263408161009,0.27849779974682,0.593164144915305,190.937368135511,1.16755501492867,1.08143433539808
"343","rain","scout",278.266666666667,24,0.758265452803067,0.985981308411215,1.44392523364486,238.27144226162,163.878773358888,1.45394938818473,0.229995208433158,0.769046478198371,241.297316722568,1.47241349063638,0.987459974681659
"344","Raze","scout",270.15,24,0.803257449565057,1.6953125,2.578125,260.444197667962,224.434573385156,1.16044597648068,0.259115306311309,0.473810845826393,196.202109938923,0.874206264122314,1.32742811863256
"345","Rei","scout",247.666666666667,24,0.807537012113055,1.0752688172043,1.62365591397849,254.588156123822,213.008075370121,1.19520424604303,0.274562584118439,0.751009421265141,257.592193808883,1.20930717467539,0.988338009624277
"346","Sam.","scout",470.1,24,0.697723888534354,1.34979423868313,2.05349794238683,219.064028930015,166.377366517762,1.31666964993479,0.402042118698149,0.516911295469049,175.694533078069,1.05600020456696,1.24684601787055
"347","silvo","scout",160.95,24,0.882261571916744,1.15447154471545,1.73983739837398,289.959614787201,144.094439266853,2.01228872024836,0.273376825100963,0.764212488350419,224.342963653308,1.55691617799241,1.29248366013072
"348","sky.","scout",152.8,24,0.713350785340314,0.990909090909091,1.49090909090909,234.973821989529,125.700261780105,1.86931847763836,0.196335078534031,0.719895287958115,211.204188481675,1.68022075285052,1.1125433812593
"349","sunbear","scout",377.4,24,0.800211976682565,1.4046511627907,2.25581395348837,239.348171701113,118.359830418654,2.02220779511518,0.344462109167992,0.569687334393217,183.343932167462,1.54903848306432,1.30546001098361
"350","teejay","scout",335.383333333333,24,1.00183869204393,1.95348837209302,2.8546511627907,272.008149878249,240.474084381057,1.13113290597761,0.348854544551011,0.512845997117726,213.788202554291,0.889028034370312,1.27232535111086
"351","Vanquish","scout",561.483333333333,24,0.918994330493633,2.05577689243028,3.16733067729084,284.006649054588,261.250853394283,1.0871032395288,0.311674433791445,0.447030187895159,218.229095550476,0.835323952879581,1.30141514053472
"352","weaponfire","scout",249.916666666667,24,0.776258752917639,0.92822966507177,1.36363636363636,231.929309769923,126.642214071357,1.83137440758294,0.172057352450817,0.836278759586529,207.35711903968,1.63734597156398,1.11850179460461
"353","AiShou","scout",275.816666666667,23,0.913650371623663,1.61538461538462,2.49358974358974,286.523657018551,199.041633935585,1.43951620248092,0.387938848268778,0.565593087195601,196.822768747356,0.988852255960947,1.45574446920994
"354","Ben","scout",445.133333333333,23,0.844690729369477,1.55371900826446,2.38429752066116,227.59023513554,238.872248015576,0.952769679300292,0.29878688033548,0.543657331136738,219.21296989666,0.917699614407975,1.03821518974369
"355","Calski","scout",161.7,23,0.525664811379097,0.779816513761468,1.27522935779817,153.005565862709,97.6314162028448,1.56717552416545,0.272108843537415,0.67408781694496,162.343846629561,1.66282384240198,0.942478381775932
"356","cooki","scout",294.566666666667,23,1.22213420844178,2.41610738255034,3.76510067114094,338.673758062691,236.547470861152,1.43173696522625,0.451510693674324,0.50582776960507,230.104107728867,0.972760803111411,1.47182838848645
"357","down","scout",408.066666666667,23,0.874857049501715,1.27956989247312,1.84229390681004,291.770952458749,179.078581931057,1.62929005419016,0.316124816206502,0.683711811795458,227.874530305506,1.27248344189611,1.28040177227169
"358","Elmo.","scout",296.433333333333,23,0.91082874170696,1.45945945945946,2.25405405405405,238.933993028224,154.378724839762,1.54771321810196,0.391319014955583,0.624086360058473,201.650736534353,1.30620807202325,1.18489025695931
"359","Luggnuts","scout",407.233333333333,23,0.498485716624376,0.805555555555556,1.4047619047619,168.88352295981,214.692641401326,0.786629303442754,0.373250388802488,0.618809855119915,206.915773103053,0.963776735674254,0.816194533781138
"360","pause","scout",133.216666666667,23,0.863255348429876,1.1734693877551,1.80612244897959,269.883648192168,174.782935068185,1.54410754165951,0.172651069685975,0.735643688227199,219.679719754785,1.2568716715341,1.22853237655903
"361","quest","scout",301.133333333333,23,0.767102058888643,1.3125,1.89772727272727,221.224263891964,194.123311932699,1.13960689053492,0.259021474429931,0.584458711534204,211.012840380784,1.08700412268847,1.0483924271753
"362","Sam.","scout",356.666666666667,23,0.857943925233645,1.30212765957447,1.88936170212766,290.75046728972,151.917757009346,1.91386756238004,0.336448598130841,0.658878504672897,200.585046728972,1.32035287169644,1.44951217466663
"363","scandal","scout",185.783333333333,23,0.742800753565982,0.958333333333333,1.48611111111111,228.362788194133,150.406387368799,1.51830512113946,0.290661164438862,0.775096438503633,224.035166412488,1.489532262105,1.01931670751045
"364","silvo","scout",334.733333333333,23,0.678151762597092,1.03181818181818,1.61818181818182,221.223859788887,174.957179844652,1.26444573458097,0.325632344154551,0.657239593706433,221.337382991436,1.26509459736357,0.999487103348675
"365","Spade","scout",456.333333333333,23,0.679327976625274,1.02310231023102,1.58085808580858,232.08911614317,159.887509130752,1.45157753351059,0.368151935719503,0.663988312636961,213.015339663988,1.33228255804391,1.08954179783141
"366","thyme","scout",154.883333333333,23,0.555256644786398,0.788990825688073,1.23853211009174,197.303346604971,188.128699020768,1.04876793191022,0.0645647261379533,0.703755514903691,238.644140751103,1.26851534079209,0.826768032032899
"367","v4na","scout",132.95,23,0.985332831891689,2.33928571428571,3.89285714285714,339.879654005265,203.96389620158,1.66637164878121,0.27830011282437,0.42121098157202,201.429108687477,0.987572371575027,1.68734129947722
"368","Vanquish","scout",258.366666666667,23,0.878596310153529,1.3121387283237,2.05202312138728,292.948006708812,203.547929299445,1.43920897509032,0.220616694620049,0.669591020513482,248.549864533609,1.22108765925081,1.1786287120233
"369","Yauch","scout",127.083333333333,23,0.889180327868852,1.3452380952381,2.08333333333333,249.544918032787,178.615081967213,1.39711000484603,0.267540983606557,0.660983606557377,219.367868852459,1.22815983082955,1.13756367027764
